estimatedMarketValue,gender,id,image,thumbnail,link1,link2,link3,name,colorway,releaseDate,releaseYear,retailPrice,silhouette,sku,story,NZDvalue,USDvalue
134.0,men,12466400-6cb3-4953-b455-ec80d49b5c36,https://image.goat.com/attachments/product_template_pictures/images/056/101/942/original/776578_00.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/101/942/original/776578_00.png.png,https://stockx.com/nike-air-force-1-flyleather-mayumi-yamase-white, https://flightclub.com/mayumi-yamase-x-air-force-1-flyleather-earth-day-db3598-100, https://goat.com/sneakers/mayumi-yamase-x-air-force-1-flyleather-earth-day-db3598-100,Nike Air Force 1 Flyleather Mayumi Yamase White,White/White-White,2021-06-25,2021,130.0,Air Force 1,DB3598-100,"The Mayumi Yamase x Nike Air Force 1 Flyleather ‘Earth Day’ delivers the Tokyo-based artist’s sustainable take on the sneaker icon. Inspired by her local green space (Yoyogi Park in Shibuya), Yamase applies mismatched accents that convey the feeling of natural elements. They take the form of hand-painted Swooshes and abstract figures, rendered in bright hues that add energy to an upper built with 50% recycled leather fiber. A translucent rubber cupsole packs a foam wedge and an Air-sole heel unit for lightweight cushioning.",0,0
65.0,men,133ffc2a-7631-4d61-9281-2aee70e51cba,https://image.goat.com/attachments/product_template_pictures/images/056/696/890/original/CV1658_601.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/696/890/original/CV1658_601.png.png,, https://flightclub.com/blazer-court-sb-dark-wine-cv1658-601,https://goat.com/sneakers/blazer-court-sb-dark-wine-cv1658-601,Blazer Court SB 'Dark Wine',Dark Wine/Dark Wine/White/Cashmere,2021-06-25,2021,65.0,Blazer Court SB,CV1658-601,,0,0
150.0,men,13a3c4fa-23f2-4f1e-9dbc-8cc0598d3b12,"https://images.stockx.com/images/adidas-Superstar-Kith-Classics-Program-White.jpg?fit=fill&bg=FFFFFF&w=500&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1624759546","https://images.stockx.com/images/adidas-Superstar-Kith-Classics-Program-White.jpg?fit=fill&bg=FFFFFF&w=200&h=200&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1624759546",https://stockx.com/adidas-superstar-kith-classics-program-white,,,adidas Superstar Kith Classics Program White,White/Fairway/Gold,2021-06-25,2021,100.0,adidas Superstar,AAFY3517,,0,0
170.0,men,1f3cc919-51f1-4a97-876e-945bf2e5eb9c,https://image.goat.com/attachments/product_template_pictures/images/056/501/866/original/KITH_GAZELLE_CLASSICS.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/501/866/original/KITH_GAZELLE_CLASSICS.png.png,, https://flightclub.com/kith-x-gazelle-classics-program-kith-gazelle-classics,https://goat.com/sneakers/kith-x-gazelle-classics-program-kith-gazelle-classics,Kith x Gazelle 'Classics Program',White/Collegiate Blue/Gold,2021-06-25,2021,100.0,Gazelle,FX5391,"Taken from a heritage collection composed of six staple silhouettes, the Kith x adidas Gazelle ‘Classics Program’ delivers a minimalist take on the retro low-top. Premium white leather is utilized on the upper, accented with tonal pigskin suede on the toe overlay and signature three-stripes. A navy leather heel tab features Kith branding on the left shoe and an adidas Trefoil on the right, while ‘Kith Classics’ is stamped in gold foil lettering on the lateral quarter panel. The sneaker is mounted on a vintage off-white rubber cupsole.",0,0
100.0,men,2305a8d4-3268-48b4-9a13-8e8c480c9738,https://image.goat.com/attachments/product_template_pictures/images/056/501/864/original/KITH_COUNTRY_CLASSICS.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/501/864/original/KITH_COUNTRY_CLASSICS.png.png,, https://flightclub.com/kith-x-country-classics-program-kith-country-classics,https://goat.com/sneakers/kith-x-country-classics-program-kith-country-classics,Kith x Country 'Classics Program',White/Collegiate Blue/Gold,2021-06-25,2021,100.0,Country,FX5394,"Launching as part of a minimalist six-piece collection, the Kith x adidas Country ‘Classics Program’ carries a premium white leather upper with tonal pigskin suede three-stripes. ‘Kith Classics’ is stamped in gold foil lettering on the lateral quarter panel. Contrasting navy blue accents settle on the printed tongue tag and heel tab, featuring a Kith logo on the left shoe and an adidas Trefoil on the right. Lightweight cushioning comes courtesy of a two-tone foam midsole, reinforced underfoot by a tacky gum rubber outsole.",0,0
100.0,women,2886575b-289e-4f98-93d8-6773fe580f55,https://image.goat.com/attachments/product_template_pictures/images/056/775/025/original/788986_00.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/775/025/original/788986_00.png.png,, https://flightclub.com/lauren-london-x-wmns-suede-forever-stronger-381722-01,https://goat.com/sneakers/lauren-london-x-wmns-suede-forever-stronger-381722-01,Lauren London x Wmns Suede 'Forever Stronger',Black/Whisper White,2021-06-25,2021,80.0,Suede,381722-01,"The Lauren London x PUMA women’s Suede ‘Forever Stronger’ is taken from a larger capsule collection inspired by the actress’ hometown of Los Angeles. The vintage silhouette is clad in soft black suede with a contrasting white embroidered Formstrip. Dual PUMA and Lauren London branding adorns the woven tongue tag and sockliner, while ‘Forever Stronger’ is stamped on the lateral heel. A durable off-white rubber cupsole anchors the low-top.",0,0
124.0,men,28af13a4-e9dd-492e-807b-c77b98c18849,https://image.goat.com/attachments/product_template_pictures/images/055/078/708/original/DJ5192_100.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/055/078/708/original/DJ5192_100.png.png,https://stockx.com/nike-air-force-1-low-ken-griffey-jr-and-sr, https://flightclub.com/ken-griffey-jr-x-air-force-1-07-lv8-jr-sr-dj5192-100, https://goat.com/sneakers/ken-griffey-jr-x-air-force-1-07-lv8-jr-sr-dj5192-100,Nike Air Force 1 Low Ken Griffey Jr. and Sr. Swingman,White/Lyon Blue-University Gold-Black,2021-06-25,2021,110.0,Air Force 1,DJ5192-100,,0,0
170.0,men,2d81460e-56be-4fd8-87be-4be4d1f78349,"https://images.stockx.com/images/adidas-Samba-OG-Kith-Classics-Program-White.jpg?fit=fill&bg=FFFFFF&w=500&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1624759545","https://images.stockx.com/images/adidas-Samba-OG-Kith-Classics-Program-White.jpg?fit=fill&bg=FFFFFF&w=200&h=200&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1624759545",https://stockx.com/adidas-samba-og-kith-classics-program-white,,,adidas Samba OG Kith Classics Program White,White/Fairway/Gold,2021-06-25,2021,100.0,adidas Samba OG,AAFX5398,,0,0
150.0,men,363d32d8-8202-4dc7-8cee-c05c02b423ae,https://image.goat.com/attachments/product_template_pictures/images/056/477/191/original/MCHLAVL2_4E.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/477/191/original/MCHLAVL2_4E.png.png,, https://flightclub.com/fresh-foam-x-lav-v2-4e-wide-white-laser-blue-mchlavl2-4e,https://goat.com/sneakers/fresh-foam-x-lav-v2-4e-wide-white-laser-blue-mchlavl2-4e,Fresh Foam X LAV v2 4E Wide 'White Laser Blue',White/Laser Blue,2021-06-25,2021,150.0,Fresh Foam LAV,MCHLAVL2-4E,,0,0
110.0,infant,3f5b0747-b06b-4894-99b2-a7262750b861,https://image.goat.com/attachments/product_template_pictures/images/056/696/935/original/H04232.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/696/935/original/H04232.png.png,, https://flightclub.com/racer-tr21-infant-crew-navy-solar-gold-h04232,https://goat.com/sneakers/racer-tr21-infant-crew-navy-solar-gold-h04232,Racer TR21 Infant 'Crew Navy Solar Gold',Core Black/Cloud White/Sonic Ink,2021-06-25,2021,50.0,Racer TR21,H04232,,0,0
300.0,men,46835c13-f1c4-4d14-a387-51875336e587,https://image.goat.com/attachments/product_template_pictures/images/056/501/868/original/KITH_SAMBA_CLASSICS.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/501/868/original/KITH_SAMBA_CLASSICS.png.png,, https://flightclub.com/kith-x-samba-classics-program-kith-samba-classics,https://goat.com/sneakers/kith-x-samba-classics-program-kith-samba-classics,Kith x Samba OG 'Classics Program',White/Fairway/Gold,2021-06-25,2021,100.0,Samba,FX5398,"Releasing as part of a minimalist six-piece collection with the New York-based retailer, the Kith x adidas Samba OG ‘Classics Program’ features a white leather upper with tonal suede detailing on the T-toe overlay and signature three-stripes. Mismatched Kith and adidas Trefoil branding adorns the green leather heel tab of each shoe, while ‘Kith Classics’ is inscribed in metallic gold on the lateral quarter panel. The streamlined silhouette rests on a standard gum rubber cupsole.",0,0
177.0,youth,4767a833-c659-4ee5-b5f9-78583947185c,https://image.goat.com/attachments/product_template_pictures/images/056/730/739/original/788437_00.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/730/739/original/788437_00.png.png,, https://flightclub.com/air-griffey-max-1-gs-sweetest-swing-dj5193-100,https://goat.com/sneakers/air-griffey-max-1-gs-sweetest-swing-dj5193-100,Air Griffey Max 1 GS 'Sweetest Swing',White/Black/University Red/Metallic Gold,2021-06-25,2021,130.0,Air Griffey Max 1,DJ5193-100,"Made for big kids, the Nike Air Griffey Max 1 GS ‘Sweetest Swing’ brings back Ken Griffey Jr.’s signature shoe on the occasion of its 25th anniversary. The retro trainer gets dressed in a familiar palette inspired by the original ‘Freshwater’ colorway, featuring a white leather upper with an adjustable ankle strap and a metallic gold Swoosh. Junior’s Swingman logo adorns the black leather heel overlay, featuring red baseball-style stitching and a tonal wood grain print. The heel is further embellished with Junior’s Swingman logo. The mid-top rides on a teal-colored midsole with visible Max Air cushioning under the forefoot and heel.",0,0
120.0,youth,4add959f-3f6f-4ccc-bbf1-d7a8df2866b0,https://image.goat.com/attachments/product_template_pictures/images/056/426/034/original/DM0841_100.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/426/034/original/DM0841_100.png.png,, https://flightclub.com/air-griffey-max-1-ps-sweetest-swing-dm0841-100,https://goat.com/sneakers/air-griffey-max-1-ps-sweetest-swing-dm0841-100,Air Griffey Max 1 PS 'Sweetest Swing',White/Black/University Red/Metallic Gold,2021-06-25,2021,90.0,Air Griffey Max 1,DM0841-100,"Built for little kids, the Nike Air Griffey Max 1 PS ‘Sweetest Swing’ brings back Ken Griffey Jr.’s signature shoe in a familiar palette that recalls the OG ‘Freshwater’ colorway. Rope laces and an adjustable ankle strap combine to secure the white leather upper, fortified with a black leather mudguard and accented with a metallic gold Swoosh. Red baseball-style stitching surrounds the heel overlay, which is marked with the Kid’s embroidered Swingman logo. The mid-top is mounted on a teal-colored midsole with red-tinged Max Air cushioning.",0,0
150.0,men,5197ad7c-c9ca-4562-b483-bd5f6d0100c7,https://image.goat.com/attachments/product_template_pictures/images/056/425/939/original/382176_01.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/425/939/original/382176_01.png.png,https://stockx.com/puma-future-rider-white-castle, https://flightclub.com/white-castle-x-future-rider-100th-anniversary-382176-01, https://goat.com/sneakers/white-castle-x-future-rider-100th-anniversary-382176-01,Puma Future Rider White Castle,Puma White/Royal Blue,2021-06-25,2021,90.0,Future Rider,382176-01,"Celebrating the fast foot chain’s century in business, the White Castle x PUMA Future Rider ‘100th Anniversary’ features a unique design inspired by the eatery’s signature square sliders. The upper is crafted from white textile with blue nylon paneling and a tonal leather Formstrip. White Castle branding adorns the exposed foam tongue, while a yellow ‘5¢’ tab is affixed to the sneaker’s lateral side. Mismatched graphics on each heel overlay is accompanied by text that reads ‘Buy ‘em by the sack’ and ‘A legend in a bun.’ Underfoot, PUMA’s Federbein outsole is rendered in a royal blue finish.",0,0
135.0,men,527a268d-1696-4784-9915-c5946423f6c7,"https://images.stockx.com/images/adidas-Campus-80s-Kith-Classics-Program-White.jpg?fit=fill&bg=FFFFFF&w=500&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1624759545","https://images.stockx.com/images/adidas-Campus-80s-Kith-Classics-Program-White.jpg?fit=fill&bg=FFFFFF&w=200&h=200&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1624759545",https://stockx.com/adidas-campus-80s-kith-classics-program-white,,,adidas Campus 80s Kith Classics Program White,White/Fairway/Gold,2021-06-25,2021,100.0,adidas Campus 80s,AAFY3518,,0,0
60.0,men,5d7b73b9-2c46-4db4-a793-ee22464b8855,https://image.goat.com/attachments/product_template_pictures/images/056/304/163/original/382175_01.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/304/163/original/382175_01.png.png,https://stockx.com/puma-suede-white-castle, https://flightclub.com/white-castle-x-suede-100th-anniversary-382175-01, https://goat.com/sneakers/white-castle-x-suede-100th-anniversary-382175-01,Puma Suede White Castle,Grey/Royal Blue,2021-06-25,2021,80.0,Suede,382175-01,"The White Castle x PUMA Suede ‘100th Anniversary’ celebrates the fast food chain’s century in business. The vintage low-top draws inspiration from White Castle’s signature sliders, featuring a white suede upper with a blue leather Formstrip. Five circles on the heel tab give the nod to the sliders’ distinctive beef patties. White Castle’s logo adorns the right tongue, while PUMA branding decorates the left. Underfoot, the translucent rubber outsole features ‘Crave’ and ‘100 Years’ inscribed across the left and right shoe.",0,0
183.0,men,606beb7c-b390-432a-b603-6d0e7080750d,,,, https://flightclub.com/end-x-neighborhood-x-campus-80s-leopard-gx5004,https://goat.com/sneakers/end-x-neighborhood-x-campus-80s-leopard-gx5004,END. x Neighborhood x Campus 80s 'Leopard',Black/Leopard,2021-06-25,2021,135.0,Campus,GX5004,,0,0
114.0,men,63e02f76-c12c-4fcc-846b-3fd9febe6fbe,https://image.goat.com/attachments/product_template_pictures/images/056/501/841/original/GW0140.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/501/841/original/GW0140.png.png,https://stockx.com/adidas-golf-adilette-boost-slide-extra-butter-happy-gilmore, https://flightclub.com/extra-butter-x-happy-gilmore-x-adilette-boost-slide-happy-gw0140, https://goat.com/sneakers/extra-butter-x-happy-gilmore-x-adilette-boost-slide-happy-gw0140,adidas Golf Adilette Boost Slide Extra Butter Happy Gilmore,Green/White,2021-06-25,2021,70.0,Adilette Boost,GW0140,"The Extra Butter x Happy Gilmore x adidas Adilette Boost Slide ‘Happy’ celebrates the 25th anniversary of Adam Sandler’s hit comedy film, centered around a failed hockey player turned reluctant golf pro. New York sneaker boutique Extra Butter dresses the sandal in a lush green synthetic leather upper, accented with white three-stripes and ‘Happy Gilmore 25th Anniversary’ inscribed on the lateral side. Dual adidas and Extra Butter branding adorns the matching green footbed, which sits atop a full-length Boost midsole.",0,0
175.0,infant,667bfe7e-83f5-421e-9425-344c979161f2,https://image.goat.com/attachments/product_template_pictures/images/056/696/929/original/GZ9129.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/056/696/929/original/GZ9129.png.png,, https://flightclub.com/racer-tr21-infant-triple-black-gz9129,https://goat.com/sneakers/racer-tr21-infant-triple-black-gz9129,Racer TR21 Infant 'Triple Black',Core Black/Core Black/Carbon,2021-06-25,2021,50.0,Racer TR21,GZ9129,,0,0
155.0,men,68193a30-78bc-48a1-8e36-9b7accc1443c,https://image.goat.com/attachments/product_template_pictures/images/054/789/950/original/704150_00.png.png,https://image.goat.com/400/attachments/product_template_pictures/images/054/789/950/original/704150_00.png.png,https://stockx.com/nike-dunk-low-free-99-white, https://flightclub.com/dunk-low-se-dh0952-100, https://goat.com/sneakers/dunk-low-se-dh0952-100,Nike Dunk Low Free 99 White,White/Light Chocolate-Roma Green,2021-06-25,2021,110.0,Dunk,DH0952-100,"Dropping as part of the ‘Free.99’ pack, the Nike Dunk Low SE ‘White’ features mismatched color blocking between the left and right shoe. The jumbled hues — spanning a discordant mix of red, green, yellow and powder blue — are contrasted by a white leather base, a matching white textile tongue and a brown leather Swoosh. Inside the shoe, the custom sockliner displays ‘Free .99’ price stickers. Both shoes are supported by a clean white midsole and peach-colored rubber outsole.",0,0
